,tagID,tagValue
6610,6610,got it on 8 track
6611,6611,houston
6612,6612,kick ass drummer
6613,6613,jana hunter
6614,6614,indian jewelry related project
6615,6615,swans related project
6616,6616,unexpected sweetaddy cover song
6617,6617,title is a full sentence
6618,6618,nancy sings
6619,6619,8 track party tape
6620,6620,houston to baltimore
6621,6621,got the highlights 8 track
6622,6622,i own this on vinyl
6623,6623,got the quad 8 track
6624,6624,houston psychedelic rock
6625,6625,the greatest film-maker alive
6626,6626,wesley-core
6627,6627,real country
6628,6628,bosnian folk music
6629,6629,interview
6630,6630,poetry reading
6631,6631,cover tune
6632,6632,the last of the great early experimental current 93 albums
6633,6633,old school punk
6634,6634,bliss blood
6635,6635,todd rundgren cover
6636,6636,shearwater related
6637,6637,lisa germano
6638,6638,one of the first albums i ever bought
6639,6639,top ten of all time
6640,6640,midwest
6641,6641,diy
6642,6642,skramz
6643,6643,passionate hardcore
6644,6644,aussie
6645,6645,fockin cool
6646,6646,i fucking love this vocal
6647,6647,bossa no
6648,6648,neo-classic
6649,6649,favourite bands
6650,6650,demais
6651,6651,prog rock
6652,6652,mars volta
6653,6653,a blues prog rampage
6654,6654,far better than the original
6655,6655,fanfuckingtastic
6656,6656,incoherent
6657,6657,dissonance
6658,6658,psych pop
6659,6659,jerry cantrell
6660,6660,swinguera
6661,6661,bubblegum pop
6662,6662,60s revival
6663,6663,queercore
6664,6664,gay pop
6665,6665,50s revival
6666,6666,77punk
6667,6667,joey levine
6668,6668,birp
6669,6669,german-indie
6670,6670,horror rock
6671,6671,the best songs of the world
6672,6672,sweet electronic
6673,6673,iceland
6674,6674,vocal femenino
6675,6675,jovem
6676,6676,brasil gospel
6677,6677,nacional
6678,6678,brazillian rock
6679,6679,40 dias
6680,6680,baruk
6681,6681,fireflight
6682,6682,recordist
6683,6683,christian chick rock
6684,6684,christian women
6685,6685,danc
6686,6686,latina
6687,6687,musica
6688,6688,espanhol
6689,6689,ingles
6690,6690,cantora
6691,6691,i love this song
6692,6692,oc remix
6693,6693,concept album
6694,6694,underground rap
6695,6695,deutschrock
6696,6696,rock mexicano
6697,6697,latin ska punk
6698,6698,john peel
6699,6699,ritual ambient
6700,6700,red hot chili peppers
6701,6701,acoustic twee
6702,6702,al green
6703,6703,stevie wonder
6704,6704,hymn
6705,6705,rasta
6706,6706,grand funk railroad
6707,6707,the ascent of stan
6708,6708,dont cry for me argentina
6709,6709,haligh
6710,6710,bate cabelo
6711,6711,hidden gem
6712,6712,one of their best
6713,6713,wicked
6714,6714,personal
6715,6715,terribly beautiful
6716,6716,5-star
6717,6717,good memories
6718,6718,b side
6719,6719,5 stars
6720,6720,loved at first listen
6721,6721,should be played loudly
6722,6722,powerfull
6723,6723,strong lyrics
6724,6724,the best of metallica
6725,6725,harmony
6726,6726,precision musicianship
6727,6727,dreamlike
6728,6728,personal favourites
6729,6729,powerful lyrics
6730,6730,classic blackmore
6731,6731,personal meaning
6732,6732,fucking brilliant
6733,6733,hard as hell
6734,6734,hande
6735,6735,yener
6736,6736,apayri
6737,6737,albm
6738,6738,kibir
6739,6739,perfect lover
6740,6740,why should i be sad
6741,6741,amor meu
6742,6742,best band in the fucking world
6743,6743,leader
6744,6744,civil rights movement
6745,6745,funk-jazz
6746,6746,neo-americana
6747,6747,modal
6748,6748,cutting edge
6749,6749,contemporary jazz
6750,6750,big band
6751,6751,hard bop
6752,6752,post bop
6753,6753,organ trio
6754,6754,electrorock
6755,6755,jazz instrumental
6756,6756,iraqi
6757,6757,iraq
6758,6758,latin jazz
6759,6759,instrumental jazz
6760,6760,arabic hip hop
6761,6761,political hiphop
6762,6762,arab rap
6763,6763,basra
6764,6764,sax
6765,6765,tenor sax
6766,6766,bk jackson
6767,6767,julie london
6768,6768,amr diab
6769,6769,favs
6770,6770,arabic pop
6771,6771,lebanon
6772,6772,marriage
6773,6773,kathem
6774,6774,aktari
6775,6775,kadim
6776,6776,nazzar al qibani
6777,6777,carlos
6778,6778,ex-love
6779,6779,dulce maria
6780,6780,american pop
6781,6781,spanish e dance
6782,6782,latin teen pop
6783,6783,belinda
6784,6784,universal music
6785,6785,akon
6786,6786,madge
6787,6787,casi angeles
6788,6788,teenpop
6789,6789,undie rock
6790,6790,swedishh
6791,6791,rorck
6792,6792,alternative e other
6793,6793,indie rock e alternative
6794,6794,dance party
6795,6795,vampire weekend
6796,6796,need to see live
6797,6797,inspiration
6798,6798,fantastic lyrics
6799,6799,ongaku
6800,6800,translation practice
6801,6801,anime ost
6802,6802,tchaikovsky
6803,6803,demolition is my mcr favorite song
6804,6804,its beauty n deep and sad
6805,6805,great geass ed xd
6806,6806,makes me cum
6807,6807,terminator
6808,6808,music for winter nights
6809,6809,cock rock
6810,6810,bergamo
6811,6811,loved tracks
6812,6812,omg this is so good
6813,6813,god damn long names
6814,6814,roque do demonho colorido
6815,6815,hardcore do mato
6816,6816,friendship
6817,6817,aliens
6818,6818,funny :d
6819,6819,title is so true
6820,6820,nfsu
6821,6821,relaxing music
6822,6822,classic jazz
6823,6823,diana krall
6824,6824,german synthpop
6825,6825,reaggea
6826,6826,roots reagge
6827,6827,chimezia
6828,6828,rootsreggae
6829,6829,reggea
6830,6830,back them x
6831,6831,roots ragga
6832,6832,femme fronted metal
6833,6833,christian rock-pop
6834,6834,nederlands
6835,6835,birmingham
6836,6836,charmed soundtrack
6837,6837,nice female vocal
6838,6838,rap-rock
6839,6839,contemporary christian
6840,6840,modern worship
6841,6841,tranquill
6842,6842,really talented female artist who doesnt rely on her sexuality to gain success
6843,6843,all-female music group
6844,6844,merge it already
6845,6845,censors are lame
6846,6846,floptastic
6847,6847,really talented female artists who dont rely on their sexuality to gain success
6848,6848,utada hikaru
6849,6849,tana loves her so much she would eat her up alive
6850,6850,trash
6851,6851,flop diva
6852,6852,wannabe singer
6853,6853,fake hair
6854,6854,deep ass voice
6855,6855,czech
6856,6856,so crappy i could die
6857,6857,come my way
6858,6858,penis
6859,6859,made of so much win it hurts
6860,6860,watermelon-watermelon-watermelon
6861,6861,disuko
6862,6862,in my fantasies i love you long time
6863,6863,close your eyes and imagine
6864,6864,optimistic view while experiencing pessimism
6865,6865,makes my soul tremble
6866,6866,rose
6867,6867,swan
6868,6868,words are useless
6869,6869,sublime mix of feelings
6870,6870,ahoy pirates have arrived
6871,6871,vocal house
6872,6872,electro-indie
6873,6873,stockholm
6874,6874,gotic
6875,6875,tribal music
6876,6876,great voices
6877,6877,britsh
6878,6878,bitpop
6879,6879,jazz female vocalists
6880,6880,ambient cello rock
6881,6881,approfondire
6882,6882,best unknown bands tracks to be observed
6883,6883,orgasmo
6884,6884,best songs of music i already own
6885,6885,riascoltare
6886,6886,blog
6887,6887,olimpo dei migliori
6888,6888,bunglish
6889,6889,intense sadness
6890,6890,things you should be ashamed of
6891,6891,so-so
6892,6892,semimerda
6893,6893,best bass tracks
6894,6894,songs to have sex to
6895,6895,perfect music for sleeping
6896,6896,zornish
6897,6897,far ridere i polli
6898,6898,rispolverare dal dimenticatoio
6899,6899,good for sleeping
6900,6900,horror soundtrack
6901,6901,to download
6902,6902,best drums tracks
6903,6903,weird al originals
6904,6904,laziness
6905,6905,high grade media
6906,6906,atlanta
6907,6907,intelligent techno
6908,6908,liquid apparatus
6909,6909,citizengreen
6910,6910,flexor81
6911,6911,phylum sinter
6912,6912,korg ds-10
6913,6913,bitcrush
6914,6914,mike cadoo
6915,6915,tay0
6916,6916,earstroke
6917,6917,improvisational
6918,6918,cevin key
6919,6919,phil western
6920,6920,the most music
6921,6921,threv
6922,6922,tricil
6923,6923,peachtree industrial
6924,6924,nophi
6925,6925,sunmoon
6926,6926,randomform
6927,6927,best music
6928,6928,daniel bedingfield
6929,6929,tektonik
6930,6930,indie-funkrock
6931,6931,meat loaf
6932,6932,teena marie
6933,6933,westlife
6934,6934,air supply
6935,6935,meat loaf will fully smash you
6936,6936,lyrical brilliance
6937,6937,lisa stansfield
6938,6938,cover version
6939,6939,az yet
6940,6940,flasdance
6941,6941,western
6942,6942,china
6943,6943,group
6944,6944,berep shows the love
6945,6945,check
6946,6946,mistagged artist
6947,6947,mistagged track
6948,6948,berep guest dj closedmouth 239645
6949,6949,instrumental music that makes you feel-group tag radio
6950,6950,i am a party girl here is my soundtrack
6951,6951,berep guest dj closedmouth jfr
6952,6952,heard on 30 jul 06 downtempo sampler radio
6953,6953,gladys the tag
6954,6954,out of order
6955,6955,downtempo group favourites
6956,6956,mooog sings
6957,6957,downtempo custom
6958,6958,boredoms-related
6959,6959,9100
6960,6960,8555
6961,6961,yoshimi
6962,6962,technical progressive death metal
6963,6963,not math rock
6964,6964,improvisation
6965,6965,mistagged album
6966,6966,8500
6967,6967,bad stream
6968,6968,9111
6969,6969,9000
6970,6970,wicked beat
6971,6971,4700
6972,6972,8888
6973,6973,7100
6974,6974,10101
6975,6975,7800
6976,6976,7500
6977,6977,8600
6978,6978,prog metal
6979,6979,progressive melodic death metal
6980,6980,gothenburg
6981,6981,dunno
6982,6982,insane keyboard player
6983,6983,finnish death metal
6984,6984,insane guitar player
6985,6985,symphonic heavy metal
6986,6986,prog heavy metal
6987,6987,sturgiscore
6988,6988,hardcore br00tal
6989,6989,burns
6990,6990,instrumental metal
6991,6991,mindblowing
6992,6992,sex for my ears
6993,6993,sludge rock
6994,6994,i had to change my pants after this song
6995,6995,rnb remix
6996,6996,angel
6997,6997,perfectshotstv
6998,6998,sxymodel
6999,6999,thickgirl
7000,7000,thickmodel
7001,7001,sexyredbones
7002,7002,sxyyellowbone
7003,7003,cyber-core
7004,7004,space music
7005,7005,blyaaaaaaaaa ya ebal
7006,7006,anal vocals
7007,7007,anal destruction
7008,7008,atheistic
7009,7009,russian indie
7010,7010,anti-church
7011,7011,russian pop cover
7012,7012,apocalypse
7013,7013,new wave of swedish melodic death metal
7014,7014,cyber-indie
7015,7015,highest note of matthew bellamy
7016,7016,psyshit
7017,7017,chaikovsky
7018,7018,gypsy punk
7019,7019,dinking songs
7020,7020,good cover
7021,7021,muslum gurses
7022,7022,agir abi
7023,7023,pit10
7024,7024,quran
7025,7025,ottoman
7026,7026,qari
7027,7027,rahmanin bulbulleri
7028,7028,kuran-i kerim
7029,7029,tilavet
7030,7030,islamic
7031,7031,coran
7032,7032,kari
7033,7033,hatim
7034,7034,egypt
7035,7035,hafiz
7036,7036,yasin suresi
7037,7037,turkish classical
7038,7038,kehf suresi
7039,7039,le saint coran
7040,7040,kelamullah
7041,7041,holy quran
7042,7042,saudi arabia
7043,7043,dream trance
7044,7044,morocco
7045,7045,ilahi
7046,7046,zikirli
7047,7047,dhikr
7048,7048,dhikirs
7049,7049,zikirli ilahi
7050,7050,hafez
7051,7051,nebe suresi
7052,7052,duha suresi
7053,7053,albums i need
7054,7054,albums i have
7055,7055,love this girl
7056,7056,autotuned
7057,7057,assmo
7058,7058,no homo
7059,7059,grad school
7060,7060,pennsylvania
7061,7061,ex vaseline
7062,7062,ex raychaelray
7063,7063,cock n roll
7064,7064,pro-negativity
7065,7065,anti-positivity
7066,7066,post-shit
7067,7067,douche music
7068,7068,dinky
7069,7069,bros gone wild
7070,7070,brodacious
7071,7071,bro code
7072,7072,bro-talk
7073,7073,bromance
7074,7074,ay ya ya
7075,7075,piriguete
7076,7076,best music of 2011
7077,7077,pedro castro
7078,7078,luxuria
7079,7079,fun fun fun
7080,7080,anette olzon
7081,7081,the rasmus
7082,7082,diablo
7083,7083,outta my outta my head
7084,7084,sharon
7085,7085,keith caputo
7086,7086,best album of 2011
7087,7087,old school industrial
7088,7088,marinha grande
7089,7089,agrometal
7090,7090,pimba
7091,7091,fado
7092,7092,german hip-hop
7093,7093,drug
7094,7094,lunic
7095,7095,kaitee page
7096,7096,sellaband
7097,7097,tori amos
7098,7098,song
7099,7099,alanis morissette
7100,7100,flyleaf
7101,7101,metric
7102,7102,apocalyptica
7103,7103,pj harvey
7104,7104,megan berson
7105,7105,arcade fire
7106,7106,company of thieves
7107,7107,uh huh her
7108,7108,vanderbilt
7109,7109,ra ra riot
7110,7110,acme studios
7111,7111,yeah yeah yeahs
7112,7112,versaemerge
7113,7113,shannon wright
7114,7114,kate bush
7115,7115,dresden dolls
7116,7116,bat for lashes
7117,7117,the airborne toxic event
7118,7118,blondie
7119,7119,high energy
7120,7120,blood red shoes
7121,7121,lunik
7122,7122,lovethief
7123,7123,especial
7124,7124,latin american
7125,7125,the srokes
7126,7126,strokes rule my life
7127,7127,discoverockult
7128,7128,getting over
7129,7129,linger
7130,7130,thought
7131,7131,number one
7132,7132,breakup
7133,7133,crush on a friend
7134,7134,what you do
7135,7135,crush
7136,7136,soulmate
7137,7137,divorce
7138,7138,finding your way
7139,7139,pierre bouvier
7140,7140,pete wentz
7141,7141,uptempo
7142,7142,uk pop
7143,7143,uk indie
7144,7144,pop indie
7145,7145,macy gray
7146,7146,cold play
7147,7147,grupo
7148,7148,sean paul
7149,7149,cristina aguilera
7150,7150,brithney spears
7151,7151,cool jazz
7152,7152,wes anderson
7153,7153,instrumental funk
7154,7154,danny check out
7155,7155,tom sharpling
7156,7156,earlie indie
7157,7157,guitar blues
7158,7158,bluesrock
7159,7159,blues guitar women
7160,7160,haterscanstfu
7161,7161,fo real
7162,7162,he gon find you
7163,7163,hide ya kids hide ya wife
7164,7164,climbin up yo windows
7165,7165,friday
7166,7166,fun fun fun fun
7167,7167,robot unicorn attack
7168,7168,free music worth paying for
7169,7169,fun music
7170,7170,soundtracks
7171,7171,electro-dub experimentale
7172,7172,neotraditional country
7173,7173,anointed
7174,7174,hated but rated
7175,7175,tradtional country
7176,7176,cheesy pop
7177,7177,i like it but i dont know why
7178,7178,hardcore country
7179,7179,quality
7180,7180,shockingly good
7181,7181,best artist ever
7182,7182,western swing
7183,7183,good time music
7184,7184,country to the core
7185,7185,new-traditional country
7186,7186,grand ole opry performer
7187,7187,the word of god
7188,7188,new traditional country
7189,7189,genuine country
7190,7190,foot tapping
7191,7191,filth
7192,7192,tease
7193,7193,calippo
7194,7194,90s childhood nostalgia
7195,7195,rocking
7196,7196,great rock-out song
7197,7197,guilty tone deaf pleasure
7198,7198,christian alternative rock
7199,7199,dream-pop
7200,7200,brit-pop
7201,7201,space-rock
7202,7202,math-rock
7203,7203,noise-pop
7204,7204,experemental
7205,7205,castrato
7206,7206,floor
7207,7207,toes
7208,7208,across
7209,7209,jetpack music
7210,7210,catwalk
7211,7211,refreshing
7212,7212,praise
7213,7213,favorite male vocalist
7214,7214,die aerzte
7215,7215,die beste band der welt
7216,7216,frenchcore
7217,7217,billy talent
7218,7218,straight line stitch
7219,7219,him
7220,7220,the dream
7221,7221,in fear and faith
7222,7222,female fronted band
7223,7223,wi
7224,7224,withered illusions
7225,7225,acoustic session
7226,7226,the lady is not for turning
7227,7227,mingle rap
7228,7228,post-grudge punk
7229,7229,country-folk
7230,7230,alternative indie
7231,7231,unorthodox pop
7232,7232,j rock
7233,7233,oshare kei :
7234,7234,visualkei
7235,7235,visual kei n-n
7236,7236,rock indie
7237,7237,j rock plastic tree
7238,7238,eletro
7239,7239,rock japanese
7240,7240,jrock kawaiii
7241,7241,jpn
7242,7242,j rock indie
7243,7243,gt
7244,7244,gothic japanese
7245,7245,sww
7246,7246,sdsd
7247,7247,j rockock
7248,7248,c-rock
7249,7249,kih
7250,7250,an cafe
7251,7251,kj
7252,7252,tdf
7253,7253,ienfe
7254,7254,j  rock
7255,7255,fg
7256,7256,love roger
7257,7257,j-classic
7258,7258,lindoo
7259,7259,efuckkkkk
7260,7260,dw
7261,7261,iceland bjork
7262,7262,ojsh
7263,7263,fv
7264,7264,incubus
7265,7265,placebo feat david bowie
7266,7266,jean- michele jarre
7267,7267,jean-michele jarre
7268,7268,bronski beat
7269,7269,frauen und technik
7270,7270,ladytronica
7271,7271,relaxing muscles
7272,7272,tangerine dream
7273,7273,im morgengrauen alleine u-bahn fahren
7274,7274,best croatian pop-rock band
7275,7275,soul-pop
7276,7276,d'n'b
7277,7277,wide horizon
7278,7278,inflight music
7279,7279,peaceful ambient
7280,7280,limehyperambient
7281,7281,outer dimensions
7282,7282,ambiofusion
7283,7283,light ambient
7284,7284,futureradio
7285,7285,future structures
7286,7286,sonicwire
7287,7287,ambiolectronic
7288,7288,subsonic harmonence
7289,7289,deep electronic
7290,7290,neoambient
7291,7291,mind music
7292,7292,eyes wide open
7293,7293,catalan
7294,7294,euskera
7295,7295,orchestral metal
7296,7296,metal opera
7297,7297,cape verde
7298,7298,pink floyd tribute
7299,7299,nikki sixx
7300,7300,hair and glam metal
7301,7301,hair band
7302,7302,saint of los angeles
7303,7303,80s forever
7304,7304,my gods
7305,7305,80s rulez
7306,7306,vince neil
7307,7307,mick mars
7308,7308,tommy lee
7309,7309,motley
7310,7310,too fast for love
7311,7311,altar of the metal gods
7312,7312,o-baby
7313,7313,lovely hair metal
7314,7314,vinnie vincent invasion
7315,7315,nikki  post crue
7316,7316,tracii guns
7317,7317,hell
7318,7318,true female rock
7319,7319,post-thrash metal
7320,7320,pokecore
7321,7321,top christian
7322,7322,diego 12
7323,7323,jesus 12
7324,7324,diego
7325,7325,adoracao
7326,7326,diego12
7327,7327,cristian rock
7328,7328,dieo 12
7329,7329,perfecttt
7330,7330,awesome voice
7331,7331,rockstar
7332,7332,lullabies
7333,7333,rock e rock psicodlico
7334,7334,rock psicodlico
7335,7335,glorious tracks
7336,7336,best mixes
7337,7337,electronic junk punk
7338,7338,mute records
7339,7339,omgwtf
7340,7340,exhilarating
7341,7341,calming
7342,7342,skate punk
7343,7343,travis barker
7344,7344,satine rock
7345,7345,groundation
7346,7346,the classic crime
7347,7347,emo-metalcore
7348,7348,matisyahu
7349,7349,bullet for my valentine
7350,7350,vogue cardiff
7351,7351,kiss me baby
7352,7352,mariage blanc
7353,7353,pittsburgh
7354,7354,delicious pastries
7355,7355,olivia tremor control
7356,7356,minneapolis
7357,7357,snack music
7358,7358,sleeping in the aviary
7359,7359,beach boys
7360,7360,new shouts
7361,7361,oranger
7362,7362,teenage beach sounds
7363,7363,ringpop
7364,7364,herman's hermits
7365,7365,alex chilton
7366,7366,satin gum
7367,7367,the troggs
7368,7368,harry nilsson
7369,7369,elliott kozel
7370,7370,fundip
7371,7371,apples in stereo
7372,7372,arm salad
7373,7373,the gerbils
7374,7374,big star
7375,7375,meeting of important people
7376,7376,sparklehorse
7377,7377,ronettes
7378,7378,urban winter
7379,7379,donovan
7380,7380,lateduster
7381,7381,cepia
7382,7382,space lasers
7383,7383,philip glass
7384,7384,fat kid wednesdays
7385,7385,public pool
7386,7386,marian
7387,7387,walker art museum
7388,7388,tarlton
7389,7389,out for blood
7390,7390,jt bates
7391,7391,poor line condition
7392,7392,huntley miller
7393,7393,wimpy disco noodles
7394,7394,moses
7395,7395,brett bullion
7396,7396,urban winter folk
7397,7397,danceee
7398,7398,brazilian electro
7399,7399,eletrorock
7400,7400,skyyyyyyyyyyyyy
7401,7401,walter meego
7402,7402,rycassssss
7403,7403,baladinha de final de tarde
7404,7404,dick man
7405,7405,ricaaa
7406,7406,deep cuts
7407,7407,do0paunocu
7408,7408,belissima
7409,7409,loucuraaa
7410,7410,artmaker
7411,7411,traveca
7412,7412,fucking perfect
7413,7413,best of year
7414,7414,really queen
7415,7415,mumia
7416,7416,tutancamon
7417,7417,flop queen
7418,7418,hora de ser mae
7419,7419,cachorra do funk
7420,7420,vagisa
7421,7421,young diva
7422,7422,nu rave
7423,7423,deep techno
7424,7424,minimal teccno
7425,7425,progresive trance
7426,7426,minimal house
7427,7427,make me cry
7428,7428,harmonic
7429,7429,harp
7430,7430,whisttling
7431,7431,layne staley
7432,7432,mark lanegan
7433,7433,polish punk
7434,7434,intelligent
7435,7435,great music
7436,7436,love japan
7437,7437,tecktonik
7438,7438,hc ljubav
7439,7439,filmska muzika
7440,7440,hc ljubaf
7441,7441,hella diy
7442,7442,favorite band
7443,7443,indie-ish
7444,7444,ambient folk
7445,7445,my favorite song
7446,7446,best song ever written
7447,7447,rad cover
7448,7448,best rapper alive
7449,7449,artsy folk-punk
7450,7450,chris cornell
7451,7451,serj tankian
7452,7452,dave grohl
7453,7453,daniel johns
7454,7454,wesley reid scantlin
7455,7455,humberto gessinger
7456,7456,selena gomez
7457,7457,rolling stones
7458,7458,keith richards
7459,7459,videosex
7460,7460,ex-yu
7461,7461,five strings two fingers one asshole
7462,7462,keef the human riff
7463,7463,frusciantism
7464,7464,john frusciante
7465,7465,slowies
7466,7466,collection
7467,7467,debut album
7468,7468,edit
7469,7469,song with samples
7470,7470,ztt
7471,7471,liverpool
7472,7472,trevor horn
7473,7473,drum attix
7474,7474,wishes he was brian wilson
7475,7475,skits
7476,7476,paola mirabella
7477,7477,bete
7478,7478,lunettes
7479,7479,oculiste
7480,7480,puzzola idiota
7481,7481,antifolk
7482,7482,freak-folk
7483,7483,bossa
7484,7484,post-folk
7485,7485,vibey
7486,7486,weird acoustic
7487,7487,new american weird
7488,7488,catania
7489,7489,ethno-rock
7490,7490,freak-pop
7491,7491,pachamama
7492,7492,subterra
7493,7493,anzio
7494,7494,freak folk tropicalia
7495,7495,anti-anti-folk
7496,7496,duckhead green
7497,7497,rocketta
7498,7498,tommy
7499,7499,p-birdie
7500,7500,honeybird
7501,7501,ginobird
7502,7502,buzz
7503,7503,gardening
7504,7504,lake
7505,7505,bees
7506,7506,pink lemonade
7507,7507,snapple
7508,7508,sticky sweet
7509,7509,quemby
7510,7510,pollock pines
7511,7511,limone
7512,7512,talia
7513,7513,siculo
7514,7514,carfagna
7515,7515,catanese
7516,7516,better than kmad
7517,7517,vyjeta ropucha
7518,7518,nice sword gandalf
7519,7519,astroubrus worship
7520,7520,home collection
7521,7521,over 2000 listeners
7522,7522,non melodic
7523,7523,virgin metal
7524,7524,maracaibo
7525,7525,mujer de la nuche
7526,7526,bond
7527,7527,2 tone
7528,7528,welsh
7529,7529,jamaican
7530,7530,f
7531,7531,egyptian
7532,7532,skeet surfing
7533,7533,my loving
7534,7534,punkwave
7535,7535,minimal wave
7536,7536,minimal synth
7537,7537,baile melancolico
7538,7538,french wave
7539,7539,euro disco
7540,7540,minimal elektro
7541,7541,elektro punk
7542,7542,katamari damacy
7543,7543,she wants revenge
7544,7544,information society
7545,7545,synthtrial
7546,7546,vnv nation
7547,7547,visage
7548,7548,russian synthpop
7549,7549,mesh
7550,7550,merge
7551,7551,front 242
7552,7552,sythpop
7553,7553,depeche mode sounding
7554,7554,emmon
7555,7555,marsheaux
7556,7556,parralox
7557,7557,la roux
7558,7558,good mood music
7559,7559,good mood songs
7560,7560,infatuation
7561,7561,childhood memories
7562,7562,breakup music
7563,7563,breakup songs
7564,7564,because sometimes i feel like a 13-year-old teenie bopper
7565,7565,sometimes its just about the hot singer
7566,7566,music by friends
7567,7567,kate griffes
7568,7568,corinne bailey rae
7569,7569,dark songs
7570,7570,unplugged
7571,7571,the cardigans
7572,7572,high school memories
7573,7573,music that reminds me of friends
7574,7574,edgard portela
7575,7575,live in dublin
7576,7576,raul midon
7577,7577,andrea corr
7578,7578,kt tunstall
7579,7579,mana
7580,7580,songs i can play
7581,7581,ten feet high
7582,7582,sexual
7583,7583,young guns not young gunz wth
7584,7584,letmelikeit
7585,7585,lmli
7586,7586,check out later
7587,7587,rockford rock
7588,7588,sugar pop punk
7589,7589,chicago emo
7590,7590,lifetimecore
7591,7591,easygoing days
7592,7592,nintendemo
7593,7593,ride the bus
7594,7594,hardmo
7595,7595,emo hardcore
7596,7596,oozing wave
7597,7597,roselle hardcore
7598,7598,spaztic hardcore
7599,7599,pop singles
7600,7600,pop covers
7601,7601,jimi hendrix tracks
7602,7602,60s favorites
7603,7603,bahia
7604,7604,ivete
7605,7605,dalila
7606,7606,dance disco eletronic pop jennifer lopez red one pittbull
7607,7607,lixo
7608,7608,piriquita
7609,7609,infantil
7610,7610,anos 80
7611,7611,chingocore
7612,7612,overrated hipster garbage
7613,7613,i used to like this ultra shit band
7614,7614,chugga chugga chugga
7615,7615,black metal cabeza
7616,7616,holy fucking shit i came in fucking buckets
7617,7617,i came
7618,7618,albentcore
7619,7619,gabbacore
7620,7620,nadacore
7621,7621,holy dick everyone is going to fucking die
7622,7622,gayest song ever
7623,7623,mainstream music that doesnt suck
7624,7624,sida
7625,7625,caca
7626,7626,babymaking music
7627,7627,avoid this music at all costs
7628,7628,pure perfect hate
7629,7629,dat riff
7630,7630,lolcore
7631,7631,regressive post-metal
7632,7632,post-music
7633,7633,dat bass
7634,7634,sellout
7635,7635,lol sounds like joy division
7636,7636,sida para portenos que no quieren viajar 2 km chotos para ver fueguitos artificiales y se quejan
7637,7637,implying this is prog rock
7638,7638,post-ironic beardcore
7639,7639,burpcore
7640,7640,four walls and adobe slabs for ma gurls
7641,7641,elforrocore
7642,7642,hangover
7643,7643,fußball
7644,7644,anti-messi
7645,7645,flac
7646,7646,corecore
7647,7647,joa
7648,7648,lapiz conciente
7649,7649,rap dominicano
7650,7650,elcriminal03
7651,7651,vakero
7652,7652,toxic crow
7653,7653,lapiz conciente vakero hip hop latino toxic crow rap dominicano
7654,7654,regueton
7655,7655,polaco
7656,7656,eldad
7657,7657,for work
7658,7658,tamir
7659,7659,irish music
7660,7660,motiv
7661,7661,shoshi
7662,7662,gadi1
7663,7663,drive
7664,7664,tango nuevo
7665,7665,gibrishh
7666,7666,north africa
7667,7667,shine on you crazy diamond
7668,7668,roger waters
7669,7669,nature sounds
7670,7670,easy rider
7671,7671,para ensear en ingls
7672,7672,beethoven
7673,7673,joy division
7674,7674,house society
7675,7675,flirty
7676,7676,europe
7677,7677,cretu
7678,7678,gay as hell
7679,7679,alizee
7680,7680,russian gay
7681,7681,europa
7682,7682,patricia kaas
7683,7683,mylene farmer
7684,7684,cinema bizarre
7685,7685,deutschland
7686,7686,eurobeat
7687,7687,british 80s
7688,7688,disco never dies
7689,7689,dance mix
7690,7690,tv themes
7691,7691,audioslave
7692,7692,the tea party
7693,7693,dance with somebody
7694,7694,dreams
7695,7695,acid house
7696,7696,marimba
7697,7697,musica negra
7698,7698,pacifico colombiano
7699,7699,chaos
7700,7700,indie sinewave brazil sao paulo
7701,7701,recommended
7702,7702,oriental rock
7703,7703,quiet mellow tunes
7704,7704,ompa
7705,7705,recommended cell phone ring tone
7706,7706,uber thoughts inducing
7707,7707,driving music
7708,7708,gypsyrock
7709,7709,working music
7710,7710,highschool music
7711,7711,better than metallica
7712,7712,melodia
7713,7713,especiales
7714,7714,the crow
7715,7715,dimebag
7716,7716,oldschool
7717,7717,gordo wallas
7718,7718,walas
7719,7719,funniest dude ever
7720,7720,cool as
7721,7721,cover versions
7722,7722,stupidly quick talking
7723,7723,zorro musical
7724,7724,mairead nesbitt
7725,7725,musical theatre
7726,7726,kabardino-balkaria
7727,7727,sissel
7728,7728,musical actress
7729,7729,actor
7730,7730,cho te nado
7731,7731,the most talented singer
7732,7732,alexander rybak
7733,7733,secret garden
7734,7734,double platinum
7735,7735,beauty and the beast
7736,7736,ensemble
7737,7737,chastushki
7738,7738,under 100 listeners
7739,7739,power-pop
7740,7740,child singer
7741,7741,zorro
7742,7742,mamma mia
7743,7743,anuna
7744,7744,pop-opera
7745,7745,christmas carols
7746,7746,operatic pop
7747,7747,fucking lovez it
7748,7748,007
7749,7749,cornell
7750,7750,aguilera
7751,7751,yay obsession :d
7752,7752,dick tracy
7753,7753,remember the time
7754,7754,christina
7755,7755,afro-soul
7756,7756,whistle
7757,7757,depress
7758,7758,tirar da fossa
7759,7759,british soul
7760,7760,sadness
7761,7761,musicas lindas
7762,7762,escuta isso por favor
7763,7763,dupla
7764,7764,pra acalmar
7765,7765,enstrumental
7766,7766,murat esmer
7767,7767,turkish rock
7768,7768,the ewox
7769,7769,odtu
7770,7770,depressed
7771,7771,unrealistic phantom
